label_scheme,label,cache_budget,sink_size,metric,mean,documents,tokens,ci_low,ci_high
fine_category,determiner,128,16,top1_changed,0.2363095238095238,16,65,0.14582589285714284,0.3263392857142857
fine_category,interjection,128,16,delta_ce,0.1730821132659912,2,2,-0.2959303855895996,0.642094612121582
fine_category,interjection,128,16,kl_full_to_compact,0.18201836198568344,2,2,0.09827212989330292,0.26576459407806396
fine_category,interjection,128,16,top1_changed,0.5,2,2,0.0,1.0
fine_category,negation,128,16,delta_ce,-0.060106982849538325,10,14,-0.24870980413164942,0.12617366670630822
fine_category,negation,128,16,kl_full_to_compact,0.16324046805966647,10,14,0.08671897243068089,0.2817588541377336
fine_category,negation,128,16,top1_changed,0.3,10,14,0.0,0.6
fine_category,number,128,16,delta_ce,0.2419868140377932,6,19,0.07910240602989992,0.42813372402969335
fine_category,number,128,16,kl_full_to_compact,0.28388049291679635,6,19,0.07092444309835426,0.6630063045562968
fine_category,number,128,16,top1_changed,0.08333333333333333,6,19,0.0,0.25
fine_category,other,128,16,delta_ce,0.2139487722392669,16,81,-0.022328981220541912,0.5142611238952188
fine_category,other,128,16,kl_full_to_compact,0.34760514181897245,16,81,0.1630406765820226,0.6196384970245257
fine_category,other,128,16,top1_changed,0.16036706349206348,16,81,0.06076264880952381,0.26840773809523805
fine_category,particle,128,16,delta_ce,0.2113413338859876,9,12,-0.07386770447095235,0.5354461409151552
fine_category,particle,128,16,kl_full_to_compact,0.3735098046147161,9,12,0.09946937734364636,0.8626504527715344
fine_category,particle,128,16,top1_changed,0.2222222222222222,9,12,0.0,0.5555555555555556
fine_category,pronoun,128,16,delta_ce,0.23531604685079463,15,101,0.1300599186806767,0.36353264937082336
fine_category,pronoun,128,16,kl_full_to_compact,0.24291841402292194,15,101,0.18161376555590145,0.3107594156809834
fine_category,pronoun,128,16,top1_changed,0.2579676314970432,15,101,0.15499494242141298,0.3550338468720821
fine_category,proper_noun,128,16,delta_ce,2.626994527835227,13,41,1.0679554038336105,4.497476657745539
fine_category,proper_noun,128,16,kl_full_to_compact,1.6789236434384405,13,41,0.7584627541792829,2.691705271527435
fine_category,proper_noun,128,16,top1_changed,0.4424908424908425,13,41,0.25402472527472525,0.6414148351648351
fine_category,punctuation,128,16,delta_ce,0.3251206185794362,16,105,0.1845766832039965,0.5053531978335526
fine_category,punctuation,128,16,kl_full_to_compact,0.35597234824894086,16,105,0.2602032472492687,0.47831936995400404
fine_category,punctuation,128,16,top1_changed,0.24744543650793652,16,105,0.1883060515873016,0.3094289434523809
fine_category,question_word,128,16,delta_ce,0.133553667981742,11,19,-0.08104556494138457,0.39821840302496564
fine_category,question_word,128,16,kl_full_to_compact,0.22431805322059628,11,19,0.1380779319463975,0.31936933467672624
fine_category,question_word,128,16,top1_changed,0.37121212121212116,11,19,0.14393939393939392,0.6287878787878788
fine_category,subordinating_conjunction,128,16,delta_ce,0.36981911899056286,8,13,0.0174708288803231,0.7776706004427978
fine_category,subordinating_conjunction,128,16,kl_full_to_compact,0.3250378356509221,8,13,0.17410565584092788,0.5456666877648484
fine_category,subordinating_conjunction,128,16,top1_changed,0.47916666666666663,8,13,0.16666666666666666,0.7916666666666666
fine_category,verb,128,16,delta_ce,0.6525459868579551,16,104,0.36544805043893575,1.0277302141629765
fine_category,verb,128,16,kl_full_to_compact,0.3341034536966192,16,104,0.20681242581879283,0.5429472965351717
fine_category,verb,128,16,top1_changed,0.3601325757575758,16,104,0.2477272727272727,0.48127604166666654
fine_category,adjective,512,0,delta_ce,0.15688124866007835,14,66,-0.020727874204123607,0.40242440197941465
fine_category,adjective,512,0,kl_full_to_compact,0.11322074212357805,14,66,0.0696244717675815,0.1785493405331367
fine_category,adjective,512,0,top1_changed,0.2076530612244898,14,66,0.10559948979591838,0.31994897959183644
fine_category,adposition,512,0,delta_ce,0.058811875735195376,16,94,-0.02731194844533305,0.1388468108885481
fine_category,adposition,512,0,kl_full_to_compact,0.09310194304855943,16,94,0.0608346860079505,0.1387795796562761
fine_category,adposition,512,0,top1_changed,0.1857638888888889,16,94,0.08854166666666666,0.29166666666666663
fine_category,adverb,512,0,delta_ce,0.04550149914346437,11,31,-0.19571632887120805,0.2440578861960834
fine_category,adverb,512,0,kl_full_to_compact,0.14815844646738807,11,31,0.08305163468572574,0.23229077636857465
fine_category,adverb,512,0,top1_changed,0.24393939393939393,11,31,0.12575757575757576,0.3667045454545452
fine_category,auxiliary,512,0,delta_ce,-0.04930045079490563,14,52,-0.13091341946033294,0.01872393540100372
fine_category,auxiliary,512,0,kl_full_to_compact,0.05605498990527082,14,52,0.04243405442727654,0.07097210093193487
fine_category,auxiliary,512,0,top1_changed,0.12142857142857143,14,52,0.014285714285714287,0.2523809523809523
fine_category,common_noun,512,0,delta_ce,0.35647068382834024,16,168,0.16225936972199903,0.5843695158935016
fine_category,common_noun,512,0,kl_full_to_compact,0.33818891518081645,16,168,0.16960268260966277,0.5861162400372881
fine_category,common_noun,512,0,top1_changed,0.2591215893025104,16,168,0.16926507953851705,0.3652584853468898
fine_category,coordinating_conjunction,512,0,delta_ce,-0.010544800427224898,15,37,-0.12425958395004272,0.11245987277064058
fine_category,coordinating_conjunction,512,0,kl_full_to_compact,0.10574479267622035,15,37,0.07462034079634274,0.14073647026619357
fine_category,coordinating_conjunction,512,0,top1_changed,0.1722222222222222,15,37,0.04444444444444444,0.33333333333333326
fine_category,determiner,512,0,delta_ce,0.03747150865826933,16,65,-0.07300267326911646,0.15781684164578713
fine_category,determiner,512,0,kl_full_to_compact,0.14518710366128723,16,65,0.10426056154007148,0.20844985826453746
fine_category,determiner,512,0,top1_changed,0.09933035714285712,16,65,0.033854166666666664,0.17447916666666666
fine_category,interjection,512,0,delta_ce,-0.035050153732299805,2,2,-0.36231136322021484,0.29221105575561523
fine_category,interjection,512,0,kl_full_to_compact,0.08789968118071556,2,2,0.04986739903688431,0.12593196332454681
fine_category,interjection,512,0,top1_changed,0.5,2,2,0.0,1.0
fine_category,negation,512,0,delta_ce,-0.08413608573609963,10,14,-0.31605364724993706,0.15227803161920742
fine_category,negation,512,0,kl_full_to_compact,0.06807209631078877,10,14,0.026577773499157048,0.13723223000284632
fine_category,negation,512,0,top1_changed,0.1,10,14,0.0,0.3
fine_category,number,512,0,delta_ce,0.30728079484122445,6,19,0.17300351543461953,0.407761918686123
fine_category,number,512,0,kl_full_to_compact,0.19841822829819447,6,19,0.032916936880650005,0.49819813800665247
fine_category,number,512,0,top1_changed,0.19444444444444442,6,19,0.0,0.4166666666666667
fine_category,other,512,0,delta_ce,-0.002871279103702464,16,81,-0.10436816331402952,0.10657306773731948
fine_category,other,512,0,kl_full_to_compact,0.12212083114964836,16,81,0.059503891822814195,0.21848298878849096
fine_category,other,512,0,top1_changed,0.0986607142857143,16,81,0.03924107142857143,0.16919642857142855
fine_category,particle,512,0,delta_ce,-0.001572997205787235,9,12,-0.1977522568984164,0.18339642882347107
fine_category,particle,512,0,kl_full_to_compact,0.33030800904250807,9,12,0.034854794029767315,0.9000181266468845
fine_category,particle,512,0,top1_changed,0.1111111111111111,9,12,0.0,0.3333333333333333
fine_category,pronoun,512,0,delta_ce,0.04035483274334352,15,101,-0.0167372971649551,0.10355248944018318
fine_category,pronoun,512,0,kl_full_to_compact,0.09186617312714321,15,101,0.06258338979185459,0.12967653937226306
fine_category,pronoun,512,0,top1_changed,0.21244631185807655,15,101,0.13559640522875815,0.2966683006535948
fine_category,proper_noun,512,0,delta_ce,0.9402747024553436,13,41,-0.0912683327306717,2.234432610485834
fine_category,proper_noun,512,0,kl_full_to_compact,0.7336717636947478,13,41,0.1842632937767181,1.5610790081322448
fine_category,proper_noun,512,0,top1_changed,0.21923076923076923,13,41,0.10256410256410256,0.36025641025641025
fine_category,punctuation,512,0,delta_ce,0.07443742673855186,16,105,-0.05697957601498014,0.24283976020496556
fine_category,punctuation,512,0,kl_full_to_compact,0.19719760295272518,16,105,0.1041641309198063,0.32730488784572065
fine_category,punctuation,512,0,top1_changed,0.15535714285714283,16,105,0.0930047123015873,0.2203050595238094
fine_category,question_word,512,0,delta_ce,0.05723346927852342,11,19,-0.10883897583169691,0.22640613672662188
fine_category,question_word,512,0,kl_full_to_compact,0.11055135988686798,11,19,0.06261524875669486,0.16390152661831847
fine_category,question_word,512,0,top1_changed,0.14393939393939392,11,19,0.0,0.3484848484848485
fine_category,subordinating_conjunction,512,0,delta_ce,0.02636604942381382,8,13,-0.24046269981190563,0.302797295153141
fine_category,subordinating_conjunction,512,0,kl_full_to_compact,0.14437694288790226,8,13,0.06950715924904216,0.24827020382508633
fine_category,subordinating_conjunction,512,0,top1_changed,0.3125,8,13,0.0625,0.625
fine_category,verb,512,0,delta_ce,0.16502250752868453,16,104,0.07234781221481086,0.2537463391121696
fine_category,verb,512,0,kl_full_to_compact,0.10467343905879893,16,104,0.06702716284020127,0.16241725046173977
fine_category,verb,512,0,top1_changed,0.23423295454545456,16,104,0.15643110795454546,0.31094578598484846
fine_category,adjective,512,4,delta_ce,0.150504749514686,14,66,-0.02494693497532167,0.4178090306905807
fine_category,adjective,512,4,kl_full_to_compact,0.11449094628423197,14,66,0.07125120852818272,0.18750397106394737
fine_category,adjective,512,4,top1_changed,0.20408163265306123,14,66,0.11784438775510205,0.29543367346938765
fine_category,adposition,512,4,delta_ce,0.05427881861834417,16,94,-0.039478227988308204,0.1457320245962051
fine_category,adposition,512,4,kl_full_to_compact,0.09503558291390772,16,94,0.06145219083105076,0.14113814538689368
fine_category,adposition,512,4,top1_changed,0.18687996031746032,16,94,0.09076760912698413,0.29949156746031735
fine_category,adverb,512,4,delta_ce,0.05395684721473971,11,31,-0.16807788185549505,0.24314130864942188
fine_category,adverb,512,4,kl_full_to_compact,0.15093966190787877,11,31,0.0807813831884414,0.24361798078753052
fine_category,adverb,512,4,top1_changed,0.19848484848484846,11,31,0.08484848484848485,0.3181818181818182
fine_category,auxiliary,512,4,delta_ce,-0.04025943703366582,14,52,-0.11212050182760701,0.025185954849375053
fine_category,auxiliary,512,4,kl_full_to_compact,0.05611296895001287,14,52,0.04299451541137759,0.07049377653773536
fine_category,auxiliary,512,4,top1_changed,0.0976190476190476,14,52,0.014285714285714287,0.20476190476190473
fine_category,common_noun,512,4,delta_ce,0.3587891124317708,16,168,0.1345045773919232,0.5822454390788351
fine_category,common_noun,512,4,kl_full_to_compact,0.3372355373560654,16,168,0.16428127670828835,0.5748385017736459
fine_category,common_noun,512,4,top1_changed,0.23876636886505306,16,168,0.1653111948815074,0.31938933964427385
fine_category,coordinating_conjunction,512,4,delta_ce,0.0028040503462155603,15,37,-0.10553691022098066,0.11806248610218359
fine_category,coordinating_conjunction,512,4,kl_full_to_compact,0.1065391511656344,15,37,0.07582777441117085,0.1394702614217789
fine_category,coordinating_conjunction,512,4,top1_changed,0.1722222222222222,15,37,0.044305555555555556,0.339027777777777
fine_category,determiner,512,4,delta_ce,0.027059204526068196,16,65,-0.09287483152390147,0.15919432296461994
fine_category,determiner,512,4,kl_full_to_compact,0.14948065815260636,16,65,0.10437210779280923,0.21519858248515183
fine_category,determiner,512,4,top1_changed,0.10290178571428571,16,65,0.04388950892857143,0.1671223958333333
fine_category,interjection,512,4,delta_ce,-0.03552985191345215,2,2,-0.35753393173217773,0.28647422790527344
fine_category,interjection,512,4,kl_full_to_compact,0.083159688860178,2,2,0.04722651094198227,0.11909286677837372
fine_category,interjection,512,4,top1_changed,0.5,2,2,0.0,1.0
fine_category,negation,512,4,delta_ce,-0.09208141793496907,10,14,-0.3476351223140955,0.18556829039123818
fine_category,negation,512,4,kl_full_to_compact,0.07160134969744832,10,14,0.030043078772723674,0.1411612278834218
fine_category,negation,512,4,top1_changed,0.1,10,14,0.0,0.3
fine_category,number,512,4,delta_ce,0.32876520059556547,6,19,0.18372747159155553,0.4392330360909303
fine_category,number,512,4,kl_full_to_compact,0.1996462063294732,6,19,0.028878718335181474,0.5040969261304579
fine_category,number,512,4,top1_changed,0.1111111111111111,6,19,0.0,0.3333333333333333
fine_category,other,512,4,delta_ce,-0.00838918933060042,16,81,-0.10798184637256175,0.09947264169242938
fine_category,other,512,4,kl_full_to_compact,0.1245837634914782,16,81,0.05869195712746785,0.2217024019576986
fine_category,other,512,4,top1_changed,0.0830357142857143,16,81,0.025,0.15357142857142858
fine_category,particle,512,4,delta_ce,-0.0010870906213919322,9,12,-0.19189810327564677,0.16328657916229633
fine_category,particle,512,4,kl_full_to_compact,0.33534914995026255,9,12,0.03406908902753559,0.916155898693897
fine_category,particle,512,4,top1_changed,0.1111111111111111,9,12,0.0,0.3333333333333333
fine_category,pronoun,512,4,delta_ce,0.03410618535212539,15,101,-0.027513682289768172,0.09807141804243859
fine_category,pronoun,512,4,kl_full_to_compact,0.09249891024202504,15,101,0.06549491333373625,0.12850333903685596
fine_category,pronoun,512,4,top1_changed,0.20411297852474322,15,101,0.12220996732026143,0.2883373015873016
fine_category,proper_noun,512,4,delta_ce,0.9301378458682037,13,41,-0.0725369223648931,2.07264585882583
fine_category,proper_noun,512,4,kl_full_to_compact,0.7249840769534691,13,41,0.1906762703328889,1.6358799691691241
fine_category,proper_noun,512,4,top1_changed,0.1846153846153846,13,41,0.06923076923076923,0.30516025641025624
fine_category,punctuation,512,4,delta_ce,0.08866225657134598,16,105,-0.05331000835746563,0.26666456929203813
fine_category,punctuation,512,4,kl_full_to_compact,0.1971531467701656,16,105,0.10318904084146081,0.32256809809942094
fine_category,punctuation,512,4,top1_changed,0.14494047619047618,16,105,0.08427083333333334,0.20747271825396807
fine_category,question_word,512,4,delta_ce,0.0782925659282641,11,19,-0.08440377127633177,0.2543679842132732
fine_category,question_word,512,4,kl_full_to_compact,0.10966828672892669,11,19,0.06273348275042902,0.1596043566929769
fine_category,question_word,512,4,top1_changed,0.14393939393939392,11,19,0.0,0.3409090909090909
fine_category,subordinating_conjunction,512,4,delta_ce,0.04994887963403016,8,13,-0.2101922656147508,0.31699064606509636
fine_category,subordinating_conjunction,512,4,kl_full_to_compact,0.1420257826296923,8,13,0.06249510793713853,0.25589906334498663
fine_category,subordinating_conjunction,512,4,top1_changed,0.3125,8,13,0.0,0.625
fine_category,verb,512,4,delta_ce,0.1725811809121942,16,104,0.09302303671951379,0.25367340629041696
fine_category,verb,512,4,kl_full_to_compact,0.10436542525287629,16,104,0.06882278164016722,0.15919893310073885
fine_category,verb,512,4,top1_changed,0.21860795454545456,16,104,0.1394839015151515,0.2973023200757576
fine_category,adjective,512,16,delta_ce,0.16496298153643957,14,66,-0.014592878233481403,0.4349541307151788
fine_category,adjective,512,16,kl_full_to_compact,0.11350821064059805,14,66,0.06926950196466881,0.1770752299965761
fine_category,adjective,512,16,top1_changed,0.16173469387755102,14,66,0.09183673469387754,0.236734693877551
fine_category,adposition,512,16,delta_ce,0.05983323781877465,16,94,-0.02956004875651117,0.14298110735556438
fine_category,adposition,512,16,kl_full_to_compact,0.09714062186846655,16,94,0.06273359893503938,0.147826950792408
fine_category,adposition,512,16,top1_changed,0.18836805555555555,16,94,0.08159722222222221,0.30729166666666663
fine_category,adverb,512,16,delta_ce,0.07875393806448715,11,31,-0.12032578935984267,0.2528276415965096
fine_category,adverb,512,16,kl_full_to_compact,0.14876304590650374,11,31,0.08425248744614444,0.23324236338424015
fine_category,adverb,512,16,top1_changed,0.24393939393939393,11,31,0.12727272727272726,0.36363636363636365
fine_category,auxiliary,512,16,delta_ce,-0.05021222599332227,14,52,-0.11994143544731117,0.014340296206951444
fine_category,auxiliary,512,16,kl_full_to_compact,0.05774319763374547,14,52,0.044319939427216355,0.07150792755634795
fine_category,auxiliary,512,16,top1_changed,0.0976190476190476,14,52,0.014285714285714287,0.2072023809523806
fine_category,common_noun,512,16,delta_ce,0.3659362976618414,16,168,0.17874617880220428,0.5918036957596043
fine_category,common_noun,512,16,kl_full_to_compact,0.33472115297951116,16,168,0.1686989621581716,0.5832569812674203
fine_category,common_noun,512,16,top1_changed,0.2562491145550356,16,168,0.17801004071768875,0.33769446265540015
fine_category,coordinating_conjunction,512,16,delta_ce,-0.0014520459704928934,15,37,-0.11543047559758028,0.12439678553905752
fine_category,coordinating_conjunction,512,16,kl_full_to_compact,0.10773816706819667,15,37,0.0781227452802058,0.141273939171806
fine_category,coordinating_conjunction,512,16,top1_changed,0.1722222222222222,15,37,0.04444444444444444,0.3277777777777778
fine_category,determiner,512,16,delta_ce,0.04391885796074002,16,65,-0.07472148561318005,0.18124624669241404
fine_category,determiner,512,16,kl_full_to_compact,0.15055655424671602,16,65,0.10283805416549079,0.22549438163992896
fine_category,determiner,512,16,top1_changed,0.09933035714285712,16,65,0.033854166666666664,0.17262834821428566
fine_category,interjection,512,16,delta_ce,0.01183772087097168,2,2,-0.22478389739990234,0.2484593391418457
fine_category,interjection,512,16,kl_full_to_compact,0.0811462327837944,2,2,0.048882901668548584,0.11340956389904022
fine_category,interjection,512,16,top1_changed,0.5,2,2,0.0,1.0
fine_category,negation,512,16,delta_ce,-0.1172337069758214,10,14,-0.3699180043520755,0.15304122283094312
fine_category,negation,512,16,kl_full_to_compact,0.07436058185412549,10,14,0.030733539443463086,0.14535122499466524
fine_category,negation,512,16,top1_changed,0.1,10,14,0.0,0.3
fine_category,number,512,16,delta_ce,0.2944467263422363,6,19,0.16591126584195687,0.40160675905644894
fine_category,number,512,16,kl_full_to_compact,0.1967769511508878,6,19,0.028440374353037142,0.49332556099268704
fine_category,number,512,16,top1_changed,0.1111111111111111,6,19,0.0,0.3333333333333333
fine_category,other,512,16,delta_ce,-0.0024912974409080357,16,81,-0.11705804378974284,0.1256392677901857
fine_category,other,512,16,kl_full_to_compact,0.1292117753607907,16,81,0.06103855038231182,0.23476148275137423
fine_category,other,512,16,top1_changed,0.0830357142857143,16,81,0.025,0.15223214285714287
fine_category,particle,512,16,delta_ce,-0.0020861453894111845,9,12,-0.1924400029859195,0.17888035954804046
fine_category,particle,512,16,kl_full_to_compact,0.3450084374700155,9,12,0.03418171744043422,0.9408871712641687
fine_category,particle,512,16,top1_changed,0.1111111111111111,9,12,0.0,0.3333333333333333
fine_category,pronoun,512,16,delta_ce,0.05231698119675772,15,101,-0.012546002989812772,0.11839904277113772
fine_category,pronoun,512,16,kl_full_to_compact,0.09566450798463011,15,101,0.06761596602931487,0.131289948854228
fine_category,pronoun,512,16,top1_changed,0.23003890445066913,15,101,0.14623856209150324,0.3163269530034235
fine_category,proper_noun,512,16,delta_ce,0.9078339660495873,13,41,-0.15016127337365592,2.1500865628360764
fine_category,proper_noun,512,16,kl_full_to_compact,0.7202715215858689,13,41,0.18198501770206044,1.5590372779543804
fine_category,proper_noun,512,16,top1_changed,0.16538461538461538,13,41,0.0641025641025641,0.2948717948717948
fine_category,punctuation,512,16,delta_ce,0.09815577425853543,16,105,-0.05966230647646756,0.30709445245991757
fine_category,punctuation,512,16,kl_full_to_compact,0.20536594663521215,16,105,0.10614137379351185,0.34611512542493794
fine_category,punctuation,512,16,top1_changed,0.1652529761904762,16,105,0.10126302083333333,0.2361129712301587
fine_category,question_word,512,16,delta_ce,0.06852485981741639,11,19,-0.0947128093730884,0.26063799232202156
fine_category,question_word,512,16,kl_full_to_compact,0.11217827655403224,11,19,0.06470912872199816,0.16348324944811984
fine_category,question_word,512,16,top1_changed,0.23484848484848486,11,19,0.0303030303030303,0.5001893939393929
fine_category,subordinating_conjunction,512,16,delta_ce,0.00879359629470855,8,13,-0.22422766452655196,0.26248677978292045
fine_category,subordinating_conjunction,512,16,kl_full_to_compact,0.14186660716465366,8,13,0.06864983843406663,0.24507916945149175
fine_category,subordinating_conjunction,512,16,top1_changed,0.3125,8,13,0.06093750000000009,0.625
fine_category,verb,512,16,delta_ce,0.19155660810778563,16,104,0.10905968943331625,0.2749535200120219
fine_category,verb,512,16,kl_full_to_compact,0.104926144006618,16,104,0.06933380481126473,0.15883551829262635
fine_category,verb,512,16,top1_changed,0.24360795454545453,16,104,0.14980587121212122,0.3452308238636363
fine_category,adjective,2048,0,delta_ce,0.08173384857449131,14,66,-0.04122737390808312,0.24039217343453712
fine_category,adjective,2048,0,kl_full_to_compact,0.07969071405905755,14,66,0.04337419997078659,0.12959859416912717
fine_category,adjective,2048,0,top1_changed,0.1586734693877551,14,66,0.0586734693877551,0.2791326530612242
fine_category,adposition,2048,0,delta_ce,-0.04032781456389601,16,94,-0.1008407629920876,0.016126544243488382
fine_category,adposition,2048,0,kl_full_to_compact,0.039950398320394924,16,94,0.029301992595482523,0.05439961434910065
fine_category,adposition,2048,0,top1_changed,0.09809027777777778,16,94,0.03122829861111111,0.171875
fine_category,adverb,2048,0,delta_ce,-0.008066625914106035,11,31,-0.27126886343255385,0.18359389926841346
fine_category,adverb,2048,0,kl_full_to_compact,0.11114403165358287,11,31,0.03957204769606258,0.22051370308078316
fine_category,adverb,2048,0,top1_changed,0.13484848484848483,11,31,0.04090909090909091,0.2409090909090909
fine_category,auxiliary,2048,0,delta_ce,-0.0224533081852964,14,52,-0.08388358423663747,0.028110948956039328
fine_category,auxiliary,2048,0,kl_full_to_compact,0.026160351313186534,14,52,0.017602609832664998,0.036973188369567374
fine_category,auxiliary,2048,0,top1_changed,0.06190476190476191,14,52,0.0,0.13333333333333333
fine_category,common_noun,2048,0,delta_ce,0.1897579504909881,16,168,0.05827486737579825,0.349852176931307
fine_category,common_noun,2048,0,kl_full_to_compact,0.1572145027523903,16,168,0.07337555392958506,0.2683828017975151
fine_category,common_noun,2048,0,top1_changed,0.20820654126575178,16,168,0.1437127846112221,0.27525977449086
fine_category,coordinating_conjunction,2048,0,delta_ce,-0.04731061673826642,15,37,-0.12739016807741588,0.03665462990601857
fine_category,coordinating_conjunction,2048,0,kl_full_to_compact,0.06083447023864008,15,37,0.0447864879949096,0.07889309749201251
fine_category,coordinating_conjunction,2048,0,top1_changed,0.1722222222222222,15,37,0.03888888888888888,0.3277777777777777
fine_category,determiner,2048,0,delta_ce,-0.004634327927072135,16,65,-0.08750977119641555,0.07055043458034971
fine_category,determiner,2048,0,kl_full_to_compact,0.06043440827627256,16,65,0.04283952857270855,0.0820055172304256
fine_category,determiner,2048,0,top1_changed,0.12016369047619047,16,65,0.04538690476190476,0.20797061011904755
fine_category,interjection,2048,0,delta_ce,0.019659757614135742,2,2,-0.28652048110961914,0.3258399963378906
fine_category,interjection,2048,0,kl_full_to_compact,0.057405898347496986,2,2,0.016908306628465652,0.09790349006652832
fine_category,interjection,2048,0,top1_changed,0.0,2,2,0.0,0.0
fine_category,negation,2048,0,delta_ce,-0.10076457337709144,10,14,-0.18639102525281487,-0.01990746916533686
fine_category,negation,2048,0,kl_full_to_compact,0.026978670820244587,10,14,0.015242120556649752,0.04103527475206647
fine_category,negation,2048,0,top1_changed,0.1,10,14,0.0,0.3
fine_category,number,2048,0,delta_ce,0.16252261907559132,6,19,0.04455952298020646,0.31874282574022395
fine_category,number,2048,0,kl_full_to_compact,0.1255533681564379,6,19,0.015883557374561656,0.31385956447985425
fine_category,number,2048,0,top1_changed,0.16666666666666666,6,19,0.0,0.3333333333333333
fine_category,other,2048,0,delta_ce,0.008473919007591913,16,81,-0.09175860139484678,0.10398080939695571
fine_category,other,2048,0,kl_full_to_compact,0.06118528420044085,16,81,0.029558175244870248,0.1075250150520666
fine_category,other,2048,0,top1_changed,0.05267857142857143,16,81,0.0125,0.10492187499999993
fine_category,particle,2048,0,delta_ce,-0.01858336188726955,9,12,-0.11201827552997404,0.07868046490475532
fine_category,particle,2048,0,kl_full_to_compact,0.03288221716259917,9,12,0.018393524336473396,0.04942156755003248
fine_category,particle,2048,0,top1_changed,0.1111111111111111,9,12,0.0,0.3333333333333333
fine_category,pronoun,2048,0,delta_ce,0.048082630151892625,15,101,-0.0016710323925430658,0.10114573340610197
fine_category,pronoun,2048,0,kl_full_to_compact,0.05537233687207119,15,101,0.03063680364399155,0.08917709893199871
fine_category,pronoun,2048,0,top1_changed,0.13196389666977903,15,101,0.0523797852474323,0.21900210084033614
fine_category,proper_noun,2048,0,delta_ce,0.46559365050937135,13,41,-0.22495008672651218,1.4408850421109227
fine_category,proper_noun,2048,0,kl_full_to_compact,0.5159343903193262,13,41,0.06549470970852268,1.3398288524593784
fine_category,proper_noun,2048,0,top1_changed,0.22948717948717945,13,41,0.10769230769230768,0.3756730769230768
fine_category,punctuation,2048,0,delta_ce,0.030546786617404516,16,105,-0.11621418265237667,0.23294870342121968
fine_category,punctuation,2048,0,kl_full_to_compact,0.14774538398697687,16,105,0.05255242499845432,0.2813567228943428
fine_category,punctuation,2048,0,top1_changed,0.14494047619047618,16,105,0.08773065476190475,0.2142881944444444
fine_category,question_word,2048,0,delta_ce,-0.033405351558361544,11,19,-0.14558722760306078,0.09978213095667089
fine_category,question_word,2048,0,kl_full_to_compact,0.06741614366006671,11,19,0.027792904633944005,0.11112277731131823
fine_category,question_word,2048,0,top1_changed,0.23484848484848486,11,19,0.0303030303030303,0.4772727272727273
fine_category,subordinating_conjunction,2048,0,delta_ce,-0.07204112523080161,8,13,-0.14141597345005721,0.00828002797303871
fine_category,subordinating_conjunction,2048,0,kl_full_to_compact,0.03200685718426636,8,13,0.020028422480875937,0.045305949230896654
fine_category,subordinating_conjunction,2048,0,top1_changed,0.125,8,13,0.0,0.375
fine_category,verb,2048,0,delta_ce,0.11943177295764881,16,104,0.06166866697259441,0.17732986443744453
fine_category,verb,2048,0,kl_full_to_compact,0.05702982395202163,16,104,0.03541025424398746,0.08979548398394545
fine_category,verb,2048,0,top1_changed,0.17081304112554113,16,104,0.10211038961038962,0.24630800189393937
fine_category,adjective,2048,4,delta_ce,0.08070209227228334,14,66,-0.04550449279436309,0.2354285799791928
fine_category,adjective,2048,4,kl_full_to_compact,0.07743900692105042,14,66,0.04246857356068393,0.12839529209854503
fine_category,adjective,2048,4,top1_changed,0.18316326530612242,14,66,0.07653061224489796,0.3051020408163265
fine_category,adposition,2048,4,delta_ce,-0.03166301163787564,16,94,-0.10410759397047623,0.02915919216421723
fine_category,adposition,2048,4,kl_full_to_compact,0.040822616315095206,16,94,0.02947557280822845,0.05573478569732297
fine_category,adposition,2048,4,top1_changed,0.10850694444444445,16,94,0.03732638888888889,0.1953125
fine_category,adverb,2048,4,delta_ce,-0.006706938320227577,11,31,-0.28350492872426963,0.18637744056346653
fine_category,adverb,2048,4,kl_full_to_compact,0.10891429903109162,11,31,0.038829434245655485,0.20902393633213978
fine_category,adverb,2048,4,top1_changed,0.19848484848484846,11,31,0.08484848484848485,0.31821969696969676
fine_category,auxiliary,2048,4,delta_ce,-0.018827305599210826,14,52,-0.08104195206136235,0.028886492401488148
fine_category,auxiliary,2048,4,kl_full_to_compact,0.026587220698636227,14,52,0.01750654429836606,0.03822757669653842
fine_category,auxiliary,2048,4,top1_changed,0.049999999999999996,14,52,0.0,0.1357142857142857
fine_category,common_noun,2048,4,delta_ce,0.18529475871004958,16,168,0.0460379985472715,0.33899726731978946
fine_category,common_noun,2048,4,kl_full_to_compact,0.15663754611341413,16,168,0.0737085071042775,0.2608175064384169
fine_category,common_noun,2048,4,top1_changed,0.2019565412657518,16,168,0.13337693487981317,0.2728813675359728
fine_category,coordinating_conjunction,2048,4,delta_ce,-0.04794108072916667,15,37,-0.12733389142486784,0.041110006670157004
fine_category,coordinating_conjunction,2048,4,kl_full_to_compact,0.05953899733722211,15,37,0.04314746729098261,0.0767799988563638
fine_category,coordinating_conjunction,2048,4,top1_changed,0.1722222222222222,15,37,0.03888888888888888,0.3333333333333333
fine_category,determiner,2048,4,delta_ce,7.271030030790021e-05,16,65,-0.06777525943848083,0.06349399655702567
fine_category,determiner,2048,4,kl_full_to_compact,0.05962466831995352,16,65,0.04275888201315649,0.08079807525117454
fine_category,determiner,2048,4,top1_changed,0.07366071428571429,16,65,0.020833333333333332,0.1369047619047619
